IV1680-003-51,"","Agbury","Lancashire",""West Derby"","[53.48, -2.71]","[53.3861, -2.81995]","POINT(-2.81995 53.3861)"
IV1680-003-52,"","Agden","Cheshire","Broxtow","[53.18, -2.71]","[53.0898, -2.79874]","POINT(-2.79874 53.0898)"
IV1680-003-53,"seat-gentleman","Agden","Cheshire","Bucklow","[53.5, -2.28]","[53.434, -2.41525]","POINT(-2.41525 53.434)"
IV1680-003-54,"","Ageston","Hampshire",""East Medina"","[50.65, -1.16]","[50.6696, -1.15478]","POINT(-1.15478 50.6696)"
IV1680-003-55,"","Agilswell","Devon","Haytor","[50.51, -3.71]","[50.5074, -3.53428]","POINT(-3.53428 50.5074)"
IV1680-003-56,"settlement-gentlemen-1","Agle","Lincolnshire","Boothby","[53.23, -0.55]","[53.1978, -0.758249]","POINT(-0.758249 53.1978)"
IV1680-003-57,"","Aglionby","Cumberland",""Cumberland Ward"","[51.01, -2.55]","[50.9557, -2.54756]","POINT(-2.54756 50.9557)"
IV1680-003-58,"settlement-gentlemen-1",""St. Agnes"","Cornwall","Pyder","[50.56, -5.38]","[50.3058, -5.20429]","POINT(-5.20429 50.3058)"
IV1680-003-59,"settlement-gentlemen-1","Aighton","Lancashire","Blackbourn","[53.9, -2.3]","[53.7785, -2.38403]","POINT(-2.38403 53.7785)"
IV1680-003-60,"seat-gentleman",""Aighton Hall"","Lancashire","Blackbourn","[53.9, -2.3]","[53.7785, -2.38403]","POINT(-2.38403 53.7785)"
IV1680-004-01,"parish","Aileswethorp","Norfolk","Freebridge","[52.76, 0.61]","[52.7344, 0.578066]","POINT(0.578066 52.7344)"
IV1680-004-02,"settlement-gentlemen-2","Ailston","Leicestershire","Guthlaxton","[52.58, -1.06]","[52.5113, -1.20011]","POINT(-1.20011 52.5113)"
IV1680-004-03,"settlement-gentlemen-1","Ainstable","Cumberland",""Leath Ward"","[54.91, -2.28]","[54.8276, -2.69879]","POINT(-2.69879 54.8276)"
IV1680-004-04,"settlement-gentlemen-2","Aislaby","Durham",""Stockton Ward"","[54.55, -0.98]","[54.5357, -1.32909]","POINT(-1.32909 54.5357)"
IV1680-004-05,"parish","Akeham",""Yorkshire East Riding"",""Ainsty Wapentake"","[53.98, -0.91]","[53.9355, -1.15632]","POINT(-1.15632 53.9355)"
IV1680-004-06,"seat-gentleman",""Akeham Grange"",""Yorkshire East Riding"",""Ainsty Wapentake"","[53.98, -0.9]","[53.9405, -1.14732]","POINT(-1.14732 53.9405)"
IV1680-004-07,"settlement-gentlemen-1","Akelinton","Northumberland",""Morpeth Ward"","[55.33, -1.1]","[55.2612, -1.47046]","POINT(-1.47046 55.2612)"
IV1680-004-08,"settlement-gentlemen-1","Akenham","Suffolk","Bosmere","[52.2, 1.18]","[52.0991, 1.13974]","POINT(1.13974 52.0991)"
IV1680-004-09,"settlement-gentlemen-1","Aketon",""Yorkshire West Riding"","Agbrigg","[53.76, -1.15]","[53.6965, -1.40778]","POINT(-1.40778 53.6965)"
IV1680-004-10,"","Akley","Nottinghamshire","Bassetlaw","[53.53, -0.83]","[53.4972, -1.03176]","POINT(-1.03176 53.4972)"
IV1680-004-11,"settlement-gentlemen-1","Akring","Nottinghamshire",""South Clay"","[53.2, -0.83]","[53.1592, -0.984803]","POINT(-0.984803 53.1592)"
IV1680-004-12,"settlement-gentlemen-3+|seat-baronet|seat-knight|parliament-2|direction|market",""St. ALBANS"","Hertfordshire","Cashio","[51.8, -0.26]","[51.7482, -0.352883]","POINT(-0.352883 51.7482)"
IV1680-004-13,"seat-gentleman",""St. Albans"","Kent",""St Augustine Lath"","[51.21, 1.2]","[51.2062, 1.25005]","POINT(1.25005 51.2062)"
IV1680-004-14,"settlement-gentlemen-3+|society",""St. Albans Hall"","Oxfordshire",""City Of Oxford"","[51.76, -1.13]","[51.7314, -1.21607]","POINT(-1.21607 51.7314)"
IV1680-004-15,"seat-duke",""Albemarle House"","Middlesex","Westminster","[51.53, -0.03]","[51.5087, -0.131828]","POINT(-0.131828 51.5087)"
IV1680-004-16,"parish","Alberbury","Shropshire","Fordingbridge","[52.76, -2.91]","[52.6215, -3.1015]","POINT(-3.1015 52.6215)"
IV1680-004-17,"settlement-gentlemen-2","Alberton","Sussex",""Bramber Rape"","[50.95, -0.21]","[50.9092, -0.26127]","POINT(-0.26127 50.9092)"
IV1680-004-18,"seat-baronet","Albins","Essex","Witham","[51.73, 0.73]","[51.698, 0.668468]","POINT(0.668468 51.698)"
IV1680-004-19,"seat-baronet","Alborn","Sussex",""Bramber Rape"","[50.98, -0.18]","[50.9414, -0.223706]","POINT(-0.223706 50.9414)"
IV1680-004-20,"settlement-gentlemen-3","Alborn","Wiltshire","Selkley","[51.43, -1.85]","[51.4841, -1.62439]","POINT(-1.62439 51.4841)"
IV1680-004-21,"settlement-gentlemen-2","Alborough","Norfolk",""North Erpingham"","[52.95, 1.2]","[52.8481, 1.23272]","POINT(1.23272 52.8481)"
IV1680-004-22,"parish","Albright","Essex","Lexden","[51.95, 0.83]","[51.8727, 0.818009]","POINT(0.818009 51.8727)"
IV1680-004-23,"seat-gentleman",""Albright Hussey"","Shropshire","Shrewsbury","[52.81, -2.71]","[52.7401, -2.74855]","POINT(-2.74855 52.7401)"
IV1680-004-24,"settlement-gentlemen-3","Albrighton","Shropshire","Brimstree","[52.68, -2.23]","[52.638, -2.29041]","POINT(-2.29041 52.638)"
IV1680-004-25,"seat-gentleman","Albrighton","Shropshire","Pimhill","[52.81, -2.71]","[52.7401, -2.74855]","POINT(-2.74855 52.7401)"
IV1680-004-26,"parish","Alburgh","Norfolk","Earsham","[52.58, 1.36]","[52.4389, 1.31284]","POINT(1.31284 52.4389)"
IV1680-004-27,"settlement-gentlemen-1","Albury","Gloucestershire",""Grumbalds Ash"","[51.61, -2.28]","[51.5832, -2.27838]","POINT(-2.27838 51.5832)"
IV1680-004-28,"settlement-gentlemen-2","Albury","Surrey","Blackheath","[51.21, -0.38]","[51.2248, -0.499654]","POINT(-0.499654 51.2248)"
IV1680-004-29,"seat-duke","Albury","Surrey","Blackheath","[51.21, -0.38]","[51.2248, -0.499654]","POINT(-0.499654 51.2248)"
IV1680-004-30,"parish","Alby","Norfolk",""South Erpingham"","[52.95, 1.21]","[52.8642, 1.24992]","POINT(1.24992 52.8642)"
IV1680-004-31,"settlement-gentlemen-1","Alcannings","Wiltshire","Swanborough","[51.38, -1.85]","[51.3992, -1.76395]","POINT(-1.76395 51.3992)"
IV1680-004-32,"parish","Alcannings","Wiltshire","Swanborough","[51.38, -1.85]","[51.3992, -1.76395]","POINT(-1.76395 51.3992)"
IV1680-004-33,"settlement-gentlemen-2","Alcaston","Shropshire","Munslow","[52.53, -2.76]","[52.4971, -2.77138]","POINT(-2.77138 52.4971)"
IV1680-004-34,"settlement-gentlemen-1","Alcomb","Somerset","Carhampton","[51.2, -3.53]","[51.1845, -3.45851]","POINT(-3.45851 51.1845)"
IV1680-004-35,"seat-gentleman","Alcot","Devon","Fremington","[51.1, -4.11]","[51.015, -3.99372]","POINT(-3.99372 51.015)"
IV1680-004-36,"settlement-gentlemen-1|parliament-2|seaport|market","ALDBOROUGH","Suffolk","Plomesgate","[52.3, 1.66]","[52.1689, 1.6224]","POINT(1.6224 52.1689)"
IV1680-004-37,"settlement-gentlemen-1|parliament-2|seaport","Aldborough",""Yorkshire East Riding"","Holderness","[53.91, 0.05]","[53.8335, -0.110448]","POINT(-0.110448 53.8335)"
IV1680-004-38,"settlement-gentlemen-2","Aldburgh",""Yorkshire North Riding"","Agbrigg","[54.51, -1.36]","[54.4716, -1.6704]","POINT(-1.6704 54.4716)"
IV1680-004-39,"settlement-gentlemen-1","Aldburgh",""Yorkshire West Riding"","Claro","[54.11, -1.1]","[54.1271, -1.3564]","POINT(-1.3564 54.1271)"
IV1680-004-40,"settlement-baronet|settlement-gentlemen-2","Aldbury","Hertfordshire","Dacorum","[51.83, -0.51]","[51.7991, -0.590149]","POINT(-0.590149 51.7991)"
IV1680-004-41,"settlement-gentlemen-2","Aldbury","Hertfordshire","Edwinstree","[51.93, 0.11]","[51.8964, 0.0790907]","POINT(0.0790907 51.8964)"
IV1680-004-42,"seat-gentleman",""Aldbury Hall"","Hertfordshire","Edwinstree","[51.95, 0.1]","[51.9259, 0.0697286]","POINT(0.0697286 51.9259)"
IV1680-004-43,"seat-gentleman","Aldby","Cumberland",""Leath Ward"","[54.75, -2.45]","[54.6798, -2.73791]","POINT(-2.73791 54.6798)"
IV1680-004-44,"settlement-gentlemen-3","Aldby","Norfolk","Clavering","[52.66, 1.6]","[52.4964, 1.60824]","POINT(1.60824 52.4964)"
IV1680-004-45,"seat-gentleman","Aldby",""Yorkshire East Riding"","Buckrose","[54.08, -0.65]","[53.9832, -0.85199]","POINT(-0.85199 53.9832)"
IV1680-004-46,"settlement-baronet|settlement-gentlemen-1","Aldenham","Hertfordshire","Cashio","[51.71, -0.28]","[51.678, -0.320854]","POINT(-0.320854 51.678)"
IV1680-004-47,"seat-baron","Aldenham","Hertfordshire","Cashio","[51.71, -0.28]","[51.678, -0.320854]","POINT(-0.320854 51.678)"
IV1680-004-48,"seat-baronet","Aldenham","Shropshire","Wenlock","[52.56, -2.46]","[52.5422, -2.49339]","POINT(-2.49339 52.5422)"
IV1680-004-49,"settlement-gentlemen-1","Alderbury","Wiltshire","Alderbury","[51.08, -1.66]","[51.0355, -1.70427]","POINT(-1.70427 51.0355)"
IV1680-004-50,"settlement-gentlemen-2","Alderford","Norfolk","Eynsford","[52.81, 1.2]","[52.7026, 1.19915]","POINT(1.19915 52.7026)"
IV1680-004-51,"settlement-gentlemen-1","Alderholt","Dorset","Loosebarrow","[50.98, -1.95]","[50.9267, -1.97563]","POINT(-1.97563 50.9267)"
IV1680-004-52,"settlement-gentlemen-1","Alderkirk","Lincolnshire","Kirton","[52.95, 0.03]","[52.8922, -0.0878376]","POINT(-0.0878376 52.8922)"
IV1680-004-53,"settlement-gentlemen-2","Alderley","Cheshire","Macclesfield","[53.38, -2.08]","[53.2965, -2.25474]","POINT(-2.25474 53.2965)"
IV1680-004-54,"settlement-baronet|settlement-gentlemen-2","Alderley","Gloucestershire",""Grumbalds Ash"","[51.65, -2.35]","[51.6187, -2.33791]","POINT(-2.33791 51.6187)"
IV1680-004-55,"seat-gentleman","Alderley","Staffordshire","Seisdon","[52.66, -2.1]","[52.5782, -2.14592]","POINT(-2.14592 52.5782)"
IV1680-004-56,"seat-baronet",""Alderley Hall."","Cheshire","Macclesfield","[53.38, -2.08]","[53.2965, -2.25474]","POINT(-2.25474 53.2965)"
IV1680-004-57,"settlement-gentlemen-1",""Alderley Over"","Cheshire","Macclesfield","[52.38, -2.1]","[52.375, -2.24088]","POINT(-2.24088 52.375)"
IV1680-004-58,"settlement-gentlemen-1","Aldermarston","Berkshire","Theale","[51.43, -1.06]","[51.3836, -1.16279]","POINT(-1.16279 51.3836)"
IV1680-004-59,"seat-baronet",""Aldermarston House"","Berkshire","Theale","[51.43, -1.06]","[51.3836, -1.16279]","POINT(-1.16279 51.3836)"
IV1680-004-60,"seat-gentleman","Aldermerston","Worcestershire","Pershore","[52.16, -1.48]","[52.3133, -1.54905]","POINT(-1.54905 52.3133)"
IV1680-005-01,"parish","Alderminster","Worcestershire","Blackenhurst","[52.25, -1.48]","[52.2801, -1.62587]","POINT(-1.62587 52.2801)"
IV1680-005-02,"seat-gentleman","Aldernedg","Durham",""Chester Ward"","[54.81, -1.25]","[54.7838, -1.62965]","POINT(-1.62965 54.7838)"
IV1680-005-03,"settlement-gentlemen-1","Aldersey","Cheshire","Broxtow","[53.2, -2.73]","[53.0995, -2.82753]","POINT(-2.82753 53.0995)"
IV1680-005-04,"settlement-gentlemen-2","Aldershot","Hampshire","Crondall","[51.26, -0.66]","[51.2457, -0.756936]","POINT(-0.756936 51.2457)"
IV1680-005-05,"settlement-gentlemen-1","Alderston","Somerset","Abdick","[50.98, -2.96]","[50.944, -2.88222]","POINT(-2.88222 50.944)"
IV1680-005-06,"settlement-gentlemen-3","Alderston","Wiltshire","Frustfield","[51.05, -1.63]","[51.0135, -1.67966]","POINT(-1.67966 51.0135)"
IV1680-005-07,"settlement-gentlemen-1","Alderton","Gloucestershire","Tewkesbury","[51.98, -1.86]","[51.9869, -1.96892]","POINT(-1.96892 51.9869)"
IV1680-005-08,"seat-gentleman","Alderton","Shropshire","Pimhill","[52.81, -2.88]","[52.7221, -3.056]","POINT(-3.056 52.7221)"
IV1680-005-09,"parish","Alderton","Suffolk","Wilford","[52.13, 1.46]","[52.0006, 1.39719]","POINT(1.39719 52.0006)"
IV1680-005-10,"settlement-gentlemen-2","Alderton","Wiltshire","Chippenham","[51.56, -2.21]","[51.5362, -2.22581]","POINT(-2.22581 51.5362)"
IV1680-005-11,"settlement-gentlemen-3","Alderwas","Staffordshire",""Lewes Rape"","[52.8, -1.71]","[52.7401, -1.73464]","POINT(-1.73464 52.7401)"
IV1680-005-12,"settlement-gentlemen-1","Alderwashley","Derbyshire","Appletree","[53.15, -1.4]","[53.0718, -1.52887]","POINT(-1.52887 53.0718)"
IV1680-005-13,"settlement-gentlemen-1","Aldfield",""Yorkshire West Riding"","Claro","[54.08, -1.2]","[54.0971, -1.47011]","POINT(-1.47011 54.0971)"
IV1680-005-14,"parish","Aldford","Cheshire","Broxtow","[53.23, -2.76]","[53.1219, -2.87222]","POINT(-2.87222 53.1219)"
IV1680-005-15,"parish","Aldfriston","Sussex",""Pevensey Rape"","[50.81, 0.16]","[50.8094, 0.173022]","POINT(0.173022 50.8094)"
IV1680-005-16,"settlement-gentlemen-3","Aldham","Essex","Lexden","[51.96, 0.76]","[51.8927, 0.735046]","POINT(0.735046 51.8927)"
IV1680-005-17,"parish","Aldham","Suffolk","Cosford","[52.15, 0.93]","[52.0659, 0.960745]","POINT(0.960745 52.0659)"
IV1680-005-18,"parish","Aldingborn","Sussex",""Chichester Rape"","[50.86, -0.68]","[50.7901, -0.671933]","POINT(-0.671933 50.7901)"
IV1680-005-19,"parish","Aldingham","Lancashire",""Lonsdale Ward"","[54.25, -2.9]","[54.129, -3.04477]","POINT(-3.04477 54.129)"
IV1680-005-20,"settlement-gentlemen-1","Aldington","Kent",""Aylesford Lath"","[51.33, 0.33]","[51.2974, 0.531016]","POINT(0.531016 51.2974)"
IV1680-005-21,"settlement-gentlemen-1","Aldington","Worcestershire","Blackenhurst","[52.06, -1.76]","[52.0831, -1.9014]","POINT(-1.9014 52.0831)"
IV1680-005-22,"settlement-gentlemen-1","Aldon","Shropshire","Munslow","[52.43, -2.71]","[52.4193, -2.72562]","POINT(-2.72562 52.4193)"
IV1680-005-23,"settlement-gentlemen-2","Aldridg","Staffordshire",""Lewes Rape"","[52.65, -1.88]","[52.5918, -1.91625]","POINT(-1.91625 52.5918)"
IV1680-005-24,"settlement-gentlemen-1","Aldringham","Suffolk","Blything","[52.33, 1.66]","[52.1686, 1.63045]","POINT(1.63045 52.1686)"
IV1680-005-25,"settlement-gentlemen-1","Aldrington","Northamptonshire","Cleley","[52.15, -0.88]","[52.1094, -0.93024]","POINT(-0.93024 52.1094)"
IV1680-005-26,"parish","Aldrington","Sussex",""Lewes Rape"","[50.88, -0.16]","[50.8488, -0.199405]","POINT(-0.199405 50.8488)"
IV1680-005-27,"settlement-gentlemen-1","Aldwark","Derbyshire","Wirksworth","[53.2, -1.53]","[53.136, -1.67793]","POINT(-1.67793 53.136)"
IV1680-005-28,"seat-gentleman","Aldwark",""Yorkshire North Riding"","Bulmer","[54.11, -1.01]","[54.0988, -1.24899]","POINT(-1.24899 54.0988)"
IV1680-005-29,"parish","Aldworth","Berkshire","Compton","[51.53, -1.08]","[51.5009, -1.1819]","POINT(-1.1819 51.5009)"
IV1680-005-30,"seat-gentleman",""Aldworth Wheatcroft"",""Yorkshire West Riding"","Strafforth","[53.51, -1.1]","[53.4796, -1.33486]","POINT(-1.33486 53.4796)"
IV1680-005-31,"","Aleby","Lincolnshire","Calceworth","[53.36, 0.25]","[53.2634, 0.167918]","POINT(0.167918 53.2634)"
IV1680-005-32,"settlement-gentlemen-1","Alecoates","Nottinghamshire","Bassetlaw","[53.3, -1.01]","[53.2539, -1.18034]","POINT(-1.18034 53.2539)"
IV1680-005-33,"","Alen","Flintshire","Mold","[53.21, -2.83]","[53.0959, -2.92407]","POINT(-2.92407 53.0959)"
IV1680-005-34,"","Alerton","Huntingdonshire","Normancross","[52.53, -0.25]","[52.5612, -0.33096]","POINT(-0.33096 52.5612)"
IV1680-005-35,"parish","Alery","Wiltshire","Swanborough","[51.4, -1.8]","[51.4066, -1.75145]","POINT(-1.75145 51.4066)"
IV1680-005-36,"parish","Alesbear","Devon",""East Budleigh"","[50.76, -3.45]","[50.7443, -3.32724]","POINT(-3.32724 50.7443)"
IV1680-005-37,"settlement-gentlemen-3+|seat-baronet|parliament-2|direction|market","ALESBURY","Buckinghamshire","Aylesbury","[51.81, -0.76]","[51.814, -0.818973]","POINT(-0.818973 51.814)"
IV1680-005-38,"","Alesby","Lincolnshire","Bradley","[53.6, -0.08]","[53.5462, -0.202259]","POINT(-0.202259 53.5462)"
IV1680-005-39,"settlement-gentlemen-3+|direction|market","ALESHAM","Norfolk",""South Erpingham"","[52.9, 1.25]","[52.787, 1.25906]","POINT(1.25906 52.787)"
IV1680-005-40,"","Aleston","Pembrokeshire","Castlemartin","[51.76, -4.73]","[51.636, -4.91955]","POINT(-4.91955 51.636)"
IV1680-005-41,"settlement-gentlemen-1","Alesworth","Northamptonshire","Navisford","[52.55, -0.23]","[52.5917, -0.320675]","POINT(-0.320675 52.5917)"
IV1680-005-42,"settlement-gentlemen-1","Alesworth","Nottinghamshire","Broxtow","[53.03, -1.08]","[52.9736, -1.25259]","POINT(-1.25259 52.9736)"
IV1680-005-43,"settlement-gentlemen-1","Alexanderston","Brecknockshire","Merthyr","[52.03, -3.38]","[51.9383, -3.39982]","POINT(-3.39982 51.9383)"
IV1680-005-44,"parish","Alexton","Leicestershire",""East Goscote"","[52.66, -0.73]","[52.6023, -0.812638]","POINT(-0.812638 52.6023)"
IV1680-005-45,"settlement-gentlemen-1","Alexton","Leicestershire","Framland","[52.71, -0.81]","[52.6554, -0.932727]","POINT(-0.932727 52.6554)"
IV1680-005-46,"settlement-gentlemen-2|seat-knight|direction|market","ALFORD","Lincolnshire","Calceworth","[53.35, 0.26]","[53.2659, 0.172552]","POINT(0.172552 53.2659)"
IV1680-005-47,"parish","Alford","Somerset","Catsash","[51.11, -2.61]","[51.0833, -2.56606]","POINT(-2.56606 51.0833)"
IV1680-005-48,"","Alfoxton","Somerset","Williton","[51.18, -3.26]","[51.1477, -3.20669]","POINT(-3.20669 51.1477)"
IV1680-005-49,"settlement-gentlemen-2|direction|market","ALFRETON","Derbyshire","Scarsdale","[53.16, -1.23]","[53.1029, -1.39526]","POINT(-1.39526 53.1029)"
IV1680-005-50,"","Alham","Lancashire","Blackbourn","[53.85, -2.11]","[53.764, -2.27357]","POINT(-2.27357 53.764)"
IV1680-005-51,"settlement-gentlemen-1","Alhampton","Somerset","Whitstone","[51.15, -2.65]","[51.1361, -2.58244]","POINT(-2.58244 51.1361)"
IV1680-005-52,"settlement-gentlemen-1","Alker","Lancashire",""West Derby"","[53.66, -2.85]","[53.5718, -2.68641]","POINT(-2.68641 53.5718)"
IV1680-005-53,"parish","Alkerington","Oxfordshire","Bloxham","[52.11, -1.41]","[52.0532, -1.51431]","POINT(-1.51431 52.0532)"
IV1680-005-54,"settlement-gentlemen-1","Alkham","Kent",""Shepway Lath"","[51.1, 1.16]","[51.1277, 1.21349]","POINT(1.21349 51.1277)"
IV1680-005-55,"settlement-gentlemen-1","Alkham","Gloucestershire","Berkeley","[51.71, -2.51]","[51.6599, -2.51276]","POINT(-2.51276 51.6599)"
IV1680-005-56,"settlement-gentlemen-1","Allington","Gloucestershire","Whitstone","[51.76, -2.25]","[51.7497, -2.31535]","POINT(-2.31535 51.7497)"
IV1680-005-57,"settlement-gentlemen-1","Alkmanton","Derbyshire","Appletree","[53.03, -1.58]","[52.9576, -1.7135]","POINT(-1.7135 52.9576)"
IV1680-005-58,"","Alkmere","Shropshire","Shrewsbury","[52.73, -2.68]","[52.6842, -2.69895]","POINT(-2.69895 52.6842)"
IV1680-005-59,"settlement-gentlemen-1","Alkmundbury","Huntingdonshire","Leightonstone","[52.36, -0.25]","[52.3755, -0.258776]","POINT(-0.258776 52.3755)"
IV1680-005-60,"settlement-gentlemen-1","Alkrington","Lancashire","Salford","[53.61, -2.13]","[53.4233, -2.18632]","POINT(-2.18632 53.4233)"
IV1680-006-01,"settlement-gentlemen-1","Alkynton","Shropshire",""North Bradford"","[53.01, -2.65]","[52.9504, -2.68401]","POINT(-2.68401 52.9504)"
IV1680-006-02,"parish",""St. Allan"","Cornwall","Powder","[50.53, -5.33]","[50.296, -5.0777]","POINT(-5.0777 50.296)"
IV1680-006-03,"",""Allanton High"","Northumberland",""Coquetdale Ward"","[55.38, -1.56]","[55.2705, -2.03422]","POINT(-2.03422 55.2705)"
IV1680-006-04,"",""Allanton Low"","Northumberland",""Coquetdale Ward"","[54.96, -1.78]","[54.8699, -2.20905]","POINT(-2.20905 54.8699)"
IV1680-006-05,"settlement-gentlemen-3","Allchurch","Worcestershire",""City Of Worcester"","[52.36, -1.8]","[52.3232, -1.95972]","POINT(-1.95972 52.3232)"
IV1680-006-06,"settlement-gentlemen-1","Allensmore","Herefordshire","Greytree","[52.05, -2.73]","[52.0341, -2.78822]","POINT(-2.78822 52.0341)"
IV1680-006-07,"settlement-gentlemen-1","Allercar","Derbyshire","Morleston","[53.08, -1.21]","[53.0175, -1.35763]","POINT(-1.35763 53.0175)"
IV1680-006-08,"","Allercomb","Cornwall","Stratton","[51.01, -4.53]","[50.8837, -4.41544]","POINT(-4.41544 50.8837)"
IV1680-006-09,"","Allerford","Somerset","Carhampton","[51.21, -3.56]","[51.2014, -3.47148]","POINT(-3.47148 51.2014)"
IV1680-006-10,"settlement-gentlemen-1","Allerthorp",""Yorkshire East Riding"","Harthill","[53.98, -0.6]","[53.9065, -0.842111]","POINT(-0.842111 53.9065)"
IV1680-006-11,"","Allerthorp",""Yorkshire North Riding"","Hallikeld","[54.28, -1.18]","[54.2512, -1.46474]","POINT(-1.46474 54.2512)"
IV1680-006-12,"","Allerton","Lancashire",""West Derby"","[53.51, -2.71]","[53.416, -2.78561]","POINT(-2.78561 53.416)"
IV1680-006-13,"settlement-gentlemen-2","Allerton","Nottinghamshire","Bassetlaw","[53.25, -0.86]","[53.2012, -1.03038]","POINT(-1.03038 53.2012)"
IV1680-006-14,"","Allerton","Shropshire",""North Bradford"","[52.88, -2.51]","[52.8044, -2.55214]","POINT(-2.55214 52.8044)"
IV1680-006-15,"parish","Allerton","Somerset","Bempstone","[51.26, -2.93]","[51.2364, -2.84334]","POINT(-2.84334 51.2364)"
IV1680-006-16,"settlement-gentlemen-2","Allerton",""Yorkshire West Riding"","Morley","[53.91, -1.6]","[53.8225, -1.82921]","POINT(-1.82921 53.8225)"
IV1680-006-17,"settlement-gentlemen-1","Allerton-By-water",""Yorkshire West Riding"","Skyrack","[53.85, -1.15]","[53.7981, -1.44089]","POINT(-1.44089 53.7981)"
IV1680-006-18,"settlement-gentlemen-1",""Allerton Chappel"",""Yorkshire West Riding"","Skyrack","[53.85, -1.13]","[53.7937, -1.42067]","POINT(-1.42067 53.7937)"
IV1680-006-19,"settlement-gentlemen-1",""Allerton Maleverer"",""Yorkshire West Riding"","Claro","[54.05, -1.1]","[54.0491, -1.36744]","POINT(-1.36744 54.0491)"
IV1680-006-20,"settlement-knight|settlement-gentlemen-3|direction|market",""N. ALLERTON"",""Yorkshire North Riding"","Allerton","[54.36, -1.15]","[54.3051, -1.44748]","POINT(-1.44748 54.3051)"
IV1680-006-21,"settlement-gentlemen-1","Allestry","Derbyshire","Morleston","[53.05, -1.36]","[52.8867, -1.54329]","POINT(-1.54329 52.8867)"
IV1680-006-22,"settlement-knight","Allhallows","Cumberland",""Allerdale Ward"","[54.88, -2.86]","[54.8284, -3.13365]","POINT(-3.13365 54.8284)"
IV1680-006-23,"","Allhallows","Devon","Hayridge","[50.93, -3.4]","[50.8987, -3.31028]","POINT(-3.31028 50.8987)"
IV1680-006-24,"settlement-gentlemen-1","Allhallows","Kent",""Aylesford Lath"","[51.48, 0.61]","[51.4678, 0.625238]","POINT(0.625238 51.4678)"
IV1680-006-25,"","Allhallows","Lincolnshire","Candleshoe","[53.21, 0.26]","[53.1237, 0.186241]","POINT(0.186241 53.1237)"
IV1680-006-26,"settlement-gentlemen-1","Allington","Dorset","Godderthorne","[50.8, -2.85]","[50.7213, -2.72839]","POINT(-2.72839 50.7213)"
IV1680-006-27,"settlement-gentlemen-2","Allington","Hampshire","Mainsbridge","[51, -1.36]","[50.9694, -1.38775]","POINT(-1.38775 50.9694)"
